,cell,uniq_frags,frip,frac_open,mapping_rate,sequencing_depth,dup_level,mt_content,library_size,plate,celltype,TREATMENT
922,Immunodeficiency7828580,36740.0,0.7900020000000001,0.2545,95.52,279488,0.846583,0.018408,37495,,Naive B-cells,CONTROL
923,Immunodeficiency7828581,29153.0,0.7700140000000001,0.204405,95.64,209748,0.8340639999999999,0.04272,30542,,Naive B-cells,CVID
924,Immunodeficiency7828582,31312.0,0.7453850000000001,0.211338,95.47,250528,0.846202,0.07064,33753,,Naive B-cells,CONTROL
925,Immunodeficiency7828583,37195.0,0.762235,0.25638299999999997,95.74,240141,0.825159,0.005268999999999999,37537,,Naive B-cells,CVID
926,Immunodeficiency7828584,30490.0,0.749804,0.210373,96.25,222754,0.836563,0.042189,31916,,Naive B-cells,CONTROL
927,Immunodeficiency7828585,31536.0,0.435918,0.14391700000000002,94.85,223960,0.836834,0.004483,31762,,Naive B-cells,CVID
928,Immunodeficiency7828586,50357.0,0.757728,0.311288,95.62,389683,0.8467290000000001,0.035565,52306,,USM B-cells,CVID
929,Immunodeficiency7828587,41101.0,0.756311,0.271859,95.46,302772,0.843785,0.011805,41675,,Naive B-cells,CVID
930,Immunodeficiency7828588,22152.0,0.760633,0.184086,95.31,130555,0.804238,0.014503,22639,,USM B-cells,CVID
931,Immunodeficiency7828589,30297.0,0.801801,0.218304,95.74,198755,0.8260930000000001,0.011549,30765,,Naive B-cells,CVID
932,Immunodeficiency7828590,49033.0,0.763484,0.314313,95.57,387790,0.8509559999999999,0.028068,50524,,USM B-cells,CVID
933,Immunodeficiency7828591,44330.0,0.699318,0.282331,95.13,318473,0.838098,0.021024,45397,,Naive B-cells,CVID
934,Immunodeficiency7828592,47751.0,0.7357319999999999,0.317804,95.41,354176,0.845001,0.007586,48208,,USM B-cells,CVID
935,Immunodeficiency7828593,39043.0,0.765368,0.256013,94.92,262229,0.8275610000000001,0.007449,39478,,Naive B-cells,CVID
936,Immunodeficiency7828594,45453.0,0.736413,0.304467,95.48,347079,0.840518,0.003922999999999999,45735,,USM B-cells,CVID
937,Immunodeficiency7828595,29794.0,0.791385,0.21388000000000001,95.35,214172,0.8352120000000001,0.014358000000000001,30311,,Naive B-cells,CVID
938,Immunodeficiency7828596,23624.0,0.8017489999999999,0.201042,95.8,170718,0.8281120000000001,0.08970399999999999,26044,,USM B-cells,CVID
939,Immunodeficiency7828597,15111.0,0.687552,0.116826,95.18,84579,0.786794,0.025411000000000003,15677,,Naive B-cells,CVID
940,Immunodeficiency7828598,52388.0,0.720565,0.315262,95.44,392483,0.8457049999999999,0.005297,52764,,USM B-cells,CVID
941,Immunodeficiency7828599,35672.0,0.7927649999999999,0.245669,95.7,217647,0.814742,0.003909,36001,,Naive B-cells,CVID
942,Immunodeficiency7828600,45466.0,0.76272,0.29994699999999996,96.11,322522,0.835282,0.019791,46511,,USM B-cells,CVID
943,Immunodeficiency7828601,33752.0,0.809533,0.24541100000000002,95.76,217903,0.819083,0.010292,34262,,Naive B-cells,CVID
944,Immunodeficiency7828602,33467.0,0.786067,0.234906,95.69,295237,0.8663879999999999,0.023232,34286,,Naive B-cells,CONTROL
945,Immunodeficiency7828603,43390.0,0.7564960000000001,0.27794,95.71,405446,0.8713280000000001,0.049424,45670,,Naive B-cells,CVID
946,Immunodeficiency7828604,37618.0,0.796643,0.260565,95.44,305942,0.854836,0.038173,39159,,Naive B-cells,CONTROL
947,Immunodeficiency7828605,28925.0,0.765254,0.201155,95.91,242726,0.857708,0.043391000000000006,30269,,Naive B-cells,CVID
948,Immunodeficiency7828606,40883.0,0.7770020000000001,0.279066,95.05,381277,0.8756,0.017425,41625,,Naive B-cells,CONTROL
949,Immunodeficiency7828607,39697.0,0.756105,0.25845799999999997,95.3,319726,0.85701,0.005711,39970,,Naive B-cells,CVID
950,Immunodeficiency7828608,33882.0,0.782876,0.236869,95.65,285670,0.861432,0.020751,34631,,Naive B-cells,CONTROL
951,Immunodeficiency7828609,43170.0,0.726981,0.28784899999999997,95.51,367105,0.856348,0.06997300000000001,46473,,Naive B-cells,CVID
952,Immunodeficiency7828610,35564.0,0.802592,0.247502,95.99,283399,0.8545010000000001,0.023556999999999998,36467,,Naive B-cells,CONTROL
953,Immunodeficiency7828611,37229.0,0.776359,0.257847,95.85,317194,0.863735,0.026947000000000002,38291,,Naive B-cells,CVID
954,Immunodeficiency7828612,36778.0,0.796745,0.257734,95.84,313585,0.8617290000000001,0.040641000000000004,38370,,Naive B-cells,CONTROL
955,Immunodeficiency7828613,15031.0,0.816964,0.143482,95.95,111650,0.835032,0.072103,16244,,Naive B-cells,CVID
956,Immunodeficiency7828614,45447.0,0.778931,0.293496,95.3,437101,0.873927,0.060508000000000006,48396,,Naive B-cells,CONTROL
957,Immunodeficiency7828615,27908.0,0.7727890000000001,0.203665,95.8,215028,0.8405090000000001,0.074914,30236,,Naive B-cells,CVID
958,Immunodeficiency7828616,25144.0,0.773212,0.183121,96.05,197068,0.848182,0.052136,26571,,Naive B-cells,CONTROL
959,Immunodeficiency7828617,26855.0,0.7094090000000001,0.18950799999999998,96.0,226997,0.8529899999999999,0.07816100000000001,29172,,Naive B-cells,CVID
960,Immunodeficiency7828618,39102.0,0.792602,0.27055500000000005,95.4,262280,0.8306790000000001,0.006227,39471,,USM B-cells,CVID
961,Immunodeficiency7828619,43191.0,0.791532,0.285195,95.74,340629,0.836782,0.116351,49001,,Naive B-cells,CVID
962,Immunodeficiency7828620,42571.0,0.7532310000000001,0.282138,95.1,264087,0.813656,0.012297,43334,,USM B-cells,CVID
963,Immunodeficiency7828621,14504.0,0.809217,0.129052,95.76,79605,0.786027,0.04036,15278,,Naive B-cells,CVID
964,Immunodeficiency7828622,11024.0,0.815457,0.113673,94.61,62357,0.7797649999999999,0.065287,11943,,USM B-cells,CVID
965,Immunodeficiency7828623,40140.0,0.804417,0.27279200000000003,95.14,255891,0.817862,0.018846,41106,,Naive B-cells,CVID
966,Immunodeficiency7828624,16736.0,0.811042,0.15778399999999998,95.35,96622,0.792886,0.047901,17743,,USM B-cells,CVID
967,Immunodeficiency7828625,28605.0,0.752205,0.19723,94.63,186287,0.810187,0.062039,30680,,Naive B-cells,CVID
968,Immunodeficiency7828626,43877.0,0.757328,0.288589,95.41,285650,0.8253299999999999,0.0037689999999999998,44209,,USM B-cells,CVID
969,Immunodeficiency7828627,23484.0,0.725677,0.17010699999999998,95.13,163035,0.8252200000000001,0.045599,24701,,Naive B-cells,CVID
970,Immunodeficiency7828628,17809.0,0.805318,0.16224,95.12,109434,0.804937,0.036518,18612,,USM B-cells,CVID
971,Immunodeficiency7828629,31916.0,0.8003239999999999,0.228841,95.55,209537,0.818601,0.005639,32246,,Naive B-cells,CVID
972,Immunodeficiency7828630,54836.0,0.685882,0.328888,94.97,394603,0.836726,0.028867,56611,,USM B-cells,CVID
973,Immunodeficiency7828631,31115.0,0.819996,0.23220300000000002,94.95,183174,0.797929,0.018949,31974,,Naive B-cells,CVID
974,Immunodeficiency7828632,27484.0,0.789245,0.22108699999999998,95.76,171183,0.8104060000000001,0.009764,27919,,USM B-cells,CVID
975,Immunodeficiency7828633,14741.0,0.656311,0.112418,95.32,80906,0.78884,0.033884,15413,,Naive B-cells,CVID
976,Immunodeficiency7828634,7940.0,0.563665,0.059314,93.98,54674,0.811882,0.097317,8849,,Naive B-cells,CONTROL
977,Immunodeficiency7828635,44127.0,0.768892,0.293496,95.79,332135,0.848383,0.014868000000000001,44866,,Naive B-cells,CVID
978,Immunodeficiency7828636,38760.0,0.7810739999999999,0.268432,95.54,274365,0.8382879999999999,0.012157,39333,,Naive B-cells,CONTROL
979,Immunodeficiency7828637,27437.0,0.8170569999999999,0.217838,95.86,193719,0.835124,0.028469,28318,,Naive B-cells,CVID
980,Immunodeficiency7828638,37400.0,0.7995800000000001,0.257975,95.76,308121,0.851607,0.07156900000000001,40340,,Naive B-cells,CONTROL
981,Immunodeficiency7828639,34224.0,0.776227,0.23838099999999998,95.53,253592,0.836118,0.050414999999999995,36137,,Naive B-cells,CVID
982,Immunodeficiency7828640,36409.0,0.7775350000000001,0.250961,95.45,280306,0.8516040000000001,0.011565,36888,,Naive B-cells,CONTROL
983,Immunodeficiency7828641,27809.0,0.755803,0.20554699999999998,95.58,220391,0.8340549999999999,0.131267,32104,,Naive B-cells,CVID
984,Immunodeficiency7828642,40765.0,0.7905449999999999,0.278905,95.07,317424,0.853032,0.004031,40985,,Naive B-cells,CONTROL
985,Immunodeficiency7828643,35506.0,0.796908,0.253744,95.7,276856,0.845884,0.033507999999999996,36804,,Naive B-cells,CVID
986,Immunodeficiency7828644,34470.0,0.809824,0.251106,95.82,248315,0.84251,0.010961,34924,,Naive B-cells,CONTROL
987,Immunodeficiency7828645,39465.0,0.710436,0.256913,95.99,328987,0.848909,0.101884,44013,,Naive B-cells,CVID
988,Immunodeficiency7828646,39947.0,0.739023,0.258377,95.64,316447,0.8490770000000001,0.053926999999999996,42291,,Naive B-cells,CONTROL
989,Immunodeficiency7828647,37180.0,0.793855,0.257203,95.87,243901,0.8231790000000001,0.017312,37989,,Naive B-cells,CVID
990,Immunodeficiency7828648,23700.0,0.751055,0.173469,96.23,172193,0.8329030000000001,0.056303,25188,,Naive B-cells,CONTROL
991,Immunodeficiency7828649,32442.0,0.733011,0.212448,95.95,237861,0.838275,0.046441,34106,,Naive B-cells,CVID
992,Immunodeficiency7828650,12566.0,0.807782,0.127652,95.44,90091,0.797292,0.204281,15929,,USM B-cells,CVID
993,Immunodeficiency7828651,36302.0,0.77922,0.251203,95.44,270718,0.8407690000000001,0.048241,38227,,Naive B-cells,CVID
994,Immunodeficiency7828652,24536.0,0.783036,0.200125,95.19,141389,0.7991689999999999,0.010884,25008,,USM B-cells,CVID
995,Immunodeficiency7828653,39587.0,0.772721,0.27226100000000003,96.07,279799,0.831866,0.044923000000000005,41576,,Naive B-cells,CVID
996,Immunodeficiency7828654,15319.0,0.752268,0.144061,95.11,94876,0.799995,0.048155,16225,,USM B-cells,CVID
997,Immunodeficiency7828655,41156.0,0.776278,0.271119,95.21,279857,0.8304809999999999,0.014346000000000001,41891,,Naive B-cells,CVID
998,Immunodeficiency7828656,16927.0,0.805869,0.15825,95.27,94905,0.794429,0.014381999999999999,17334,,USM B-cells,CVID
999,Immunodeficiency7828657,32316.0,0.7480289999999999,0.22305,94.66,218868,0.8201350000000001,0.024069,33265,,Naive B-cells,CVID
1000,Immunodeficiency7828658,46007.0,0.733622,0.296215,95.42,329353,0.836482,0.0195,47045,,USM B-cells,CVID
1001,Immunodeficiency7828659,23674.0,0.781111,0.18146400000000001,95.09,161979,0.82621,0.015019999999999999,24125,,Naive B-cells,CVID
1002,Immunodeficiency7828660,42899.0,0.751558,0.27884000000000003,95.66,323669,0.839256,0.055525,45529,,USM B-cells,CVID
1003,Immunodeficiency7828661,16090.0,0.7150770000000001,0.129132,95.33,113224,0.8053739999999999,0.147007,18995,,Naive B-cells,CVID
1004,Immunodeficiency7828662,34228.0,0.780271,0.266276,95.49,240177,0.832568,0.009692000000000001,34667,,USM B-cells,CVID
1005,Immunodeficiency7828663,17861.0,0.78713,0.14920899999999998,95.38,98908,0.7869189999999999,0.027601999999999998,18567,,Naive B-cells,CVID
1006,Immunodeficiency7828664,36467.0,0.780622,0.26310700000000004,95.95,242974,0.827048,0.022594,37445,,USM B-cells,CVID
1007,Immunodeficiency7828665,23785.0,0.757846,0.19031199999999998,95.88,145819,0.815339,0.012661,24216,,Naive B-cells,CVID
1008,Immunodeficiency7828666,40969.0,0.452984,0.182864,95.14,308663,0.8480260000000001,0.00763,41353,,Naive B-cells,CONTROL
1009,Immunodeficiency7828667,39832.0,0.764595,0.271312,95.55,295089,0.845635,0.005816,40139,,Naive B-cells,CVID
1010,Immunodeficiency7828668,44655.0,0.7612760000000001,0.285903,94.65,329249,0.842404,0.013672,45369,,Naive B-cells,CONTROL
1011,Immunodeficiency7828669,30983.0,0.772053,0.219414,96.04,201995,0.827349,0.005776,31273,,Naive B-cells,CVID
1012,Immunodeficiency7828670,35659.0,0.721622,0.244752,95.62,292449,0.848391,0.087538,39145,,Naive B-cells,CONTROL
1013,Immunodeficiency7828671,39532.0,0.7373029999999999,0.262254,95.16,289098,0.8411649999999999,0.013353,40156,,Naive B-cells,CVID
1014,Immunodeficiency7828672,38129.0,0.76418,0.2522,95.59,283065,0.8461540000000001,0.004309,38363,,Naive B-cells,CONTROL
1015,Immunodeficiency7828673,35489.0,0.791553,0.256222,95.2,238653,0.828418,0.011944,36042,,Naive B-cells,CVID
1016,Immunodeficiency7828674,23251.0,0.6580020000000001,0.152636,95.71,163874,0.8298610000000001,0.034506999999999996,24162,,Naive B-cells,CONTROL
1017,Immunodeficiency7828675,21605.0,0.7658050000000001,0.165747,95.25,158173,0.8344729999999999,0.045505000000000004,22699,,Naive B-cells,CVID
1018,Immunodeficiency7828676,36098.0,0.7829619999999999,0.25350300000000003,95.74,255126,0.837304,0.018463,36870,,Naive B-cells,CONTROL
1019,Immunodeficiency7828677,23808.0,0.7982239999999999,0.182478,95.96,157408,0.825189,0.014284,24245,,Naive B-cells,CVID
1020,Immunodeficiency7828678,13489.0,0.800689,0.121797,95.82,94178,0.816491,0.11431400000000001,15306,,Naive B-cells,CONTROL
1021,Immunodeficiency7828679,26758.0,0.7754979999999999,0.202683,95.62,159069,0.807845,0.006498,27103,,Naive B-cells,CVID
1022,Immunodeficiency7828680,30633.0,0.819866,0.22456199999999998,96.41,192937,0.8226319999999999,0.004323,30891,,Naive B-cells,CONTROL
1023,Immunodeficiency7828681,19952.0,0.759031,0.155033,96.02,133892,0.817495,0.057846,21280,,Naive B-cells,CVID
1024,Immunodeficiency7828682,22242.0,0.7909189999999999,0.185856,95.79,150128,0.8312120000000001,0.009927,22536,,USM B-cells,CVID
1025,Immunodeficiency7828683,40031.0,0.744934,0.26524699999999996,95.53,307059,0.8487969999999999,0.021558,40980,,Naive B-cells,CVID
1026,Immunodeficiency7828684,45295.0,0.765165,0.293078,95.45,313271,0.834091,0.014469,46091,,USM B-cells,CVID
1027,Immunodeficiency7828685,34308.0,0.770662,0.244928,95.92,240018,0.835817,0.024593,35267,,Naive B-cells,CVID
1028,Immunodeficiency7828686,39288.0,0.791092,0.27995,95.39,300653,0.847656,0.018290999999999998,40088,,USM B-cells,CVID
1029,Immunodeficiency7828687,39693.0,0.794562,0.272003,95.0,284539,0.83796,0.019369,40577,,Naive B-cells,CVID
1030,Immunodeficiency7828688,37350.0,0.76176,0.261048,95.29,285754,0.847368,0.023402000000000003,38311,,USM B-cells,CVID
1031,Immunodeficiency7828689,29353.0,0.679192,0.195138,94.75,194988,0.8245610000000001,0.007673999999999999,29697,,Naive B-cells,CVID
1032,Immunodeficiency7828690,8814.0,0.733191,0.087836,94.95,41196,0.71768,0.12202400000000001,10411,,USM B-cells,CVID
1033,Immunodeficiency7828691,38091.0,0.7724,0.254533,95.37,303964,0.849785,0.049863,40152,,Naive B-cells,CVID
1034,Immunodeficiency7828692,11520.0,0.779089,0.11457300000000001,94.3,56608,0.763487,0.015132,11904,,USM B-cells,CVID
1035,Immunodeficiency7828693,45118.0,0.7294390000000001,0.29163,95.75,332937,0.8469530000000001,0.004918,45420,,Naive B-cells,CVID
1036,Immunodeficiency7828694,33932.0,0.794563,0.25331,95.47,250981,0.839417,0.026481,34937,,USM B-cells,CVID
1037,Immunodeficiency7828695,35958.0,0.772382,0.25331,95.66,230653,0.8229559999999999,0.006411,36339,,Naive B-cells,CVID
1038,Immunodeficiency7828696,40862.0,0.768191,0.280578,95.94,297136,0.8364739999999999,0.036205,42508,,USM B-cells,CVID
1039,Immunodeficiency7828697,27518.0,0.741004,0.182928,95.27,202020,0.836283,0.046995999999999996,28951,,Naive B-cells,CVID
1040,Immunodeficiency7828698,27180.0,0.772122,0.192194,95.35,190576,0.835414,0.011061,27558,,Naive B-cells,CONTROL
1041,Immunodeficiency7828699,36821.0,0.794081,0.258377,95.34,259745,0.837046,0.010614,37311,,Naive B-cells,CVID
1042,Immunodeficiency7828700,40639.0,0.7028479999999999,0.263831,95.25,273644,0.824059,0.0047020000000000005,40994,,Naive B-cells,CONTROL
1043,Immunodeficiency7828701,36226.0,0.718362,0.241936,95.39,248602,0.832815,0.011326000000000001,36750,,Naive B-cells,CVID
1044,Immunodeficiency7828702,34482.0,0.781801,0.24415599999999998,95.44,251341,0.839967,0.029168,35600,,Naive B-cells,CONTROL
1045,Immunodeficiency7828703,36540.0,0.753758,0.249385,94.86,252205,0.8302700000000001,0.006768000000000001,36910,,Naive B-cells,CVID
1046,Immunodeficiency7828704,43440.0,0.736747,0.284487,95.48,319757,0.841093,0.028318,44805,,Naive B-cells,CONTROL
1047,Immunodeficiency7828705,36760.0,0.7666649999999999,0.24801700000000002,95.18,250944,0.822731,0.037923,38368,,Naive B-cells,CVID
1048,Immunodeficiency7828706,378238.0,0.11672,0.367723,93.21,3269350,0.862558,0.005113,380520,,Naive B-cells,CONTROL
1049,Immunodeficiency7828707,38360.0,0.792475,0.266759,95.73,278884,0.84104,0.016839,39103,,Naive B-cells,CVID
1050,Immunodeficiency7828708,37917.0,0.769828,0.264491,95.55,268550,0.835966,0.019168,38760,,Naive B-cells,CONTROL
1051,Immunodeficiency7828709,31367.0,0.739027,0.20770300000000003,95.15,250765,0.8437879999999999,0.07472000000000001,33967,,Naive B-cells,CVID
1052,Immunodeficiency7828710,29023.0,0.792451,0.20795999999999998,95.57,215969,0.829732,0.089732,31988,,Naive B-cells,CONTROL
1053,Immunodeficiency7828711,36308.0,0.761415,0.256608,95.42,222587,0.811822,0.014949,37069,,Naive B-cells,CVID
1054,Immunodeficiency7828712,30057.0,0.7803680000000001,0.21713000000000002,96.08,191263,0.822968,0.002721,30261,,Naive B-cells,CONTROL
1055,Immunodeficiency7828713,35718.0,0.7801640000000001,0.24599000000000001,96.04,248981,0.8280709999999999,0.056353,37982,,Naive B-cells,CVID
1056,Immunodeficiency7828714,9547.0,0.781971,0.09995,94.38,47584,0.7459100000000001,0.06300900000000001,10437,,USM B-cells,CVID
1057,Immunodeficiency7828715,41103.0,0.7486649999999999,0.270652,95.35,266641,0.818476,0.028573,42516,,Naive B-cells,CVID
1058,Immunodeficiency7828716,50978.0,0.7068979999999999,0.311691,94.55,349168,0.826465,0.011134,51746,,USM B-cells,CVID
1059,Immunodeficiency7828717,37653.0,0.746734,0.25754099999999996,95.19,273857,0.832965,0.055724,39995,,Naive B-cells,CVID
1060,Immunodeficiency7828718,42238.0,0.776153,0.29883699999999996,94.86,306199,0.839108,0.01589,43024,,USM B-cells,CVID
1061,Immunodeficiency7828719,42771.0,0.789612,0.28726999999999997,94.59,278643,0.82306,0.00514,43172,,Naive B-cells,CVID
1062,Immunodeficiency7828720,19581.0,0.812699,0.176091,94.87,135361,0.810836,0.094436,21755,,USM B-cells,CVID
1063,Immunodeficiency7828721,45826.0,0.7274520000000001,0.287367,94.79,312593,0.82463,0.035871,47723,,Naive B-cells,CVID
1064,Immunodeficiency7828722,46363.0,0.733383,0.288364,94.83,325439,0.8350049999999999,0.012608,47087,,USM B-cells,CVID
1065,Immunodeficiency7828723,44438.0,0.6906479999999999,0.277537,94.33,342191,0.845648,0.025867,45705,,Naive B-cells,CVID
1066,Immunodeficiency7828724,33924.0,0.709812,0.218256,94.54,228701,0.8276040000000001,0.004315,34195,,USM B-cells,CVID
1067,Immunodeficiency7828725,36651.0,0.794122,0.24858000000000002,94.76,246248,0.826903,0.009111,37124,,Naive B-cells,CVID
1068,Immunodeficiency7828726,56815.0,0.7666,0.344798,94.97,412124,0.8390280000000001,0.0132,57713,,USM B-cells,CVID
1069,Immunodeficiency7828727,39705.0,0.744815,0.26820700000000003,94.4,263097,0.819213,0.031255,41179,,Naive B-cells,CVID
1070,Immunodeficiency7828728,40356.0,0.708231,0.268834,95.05,293967,0.8351850000000001,0.052075,42692,,USM B-cells,CVID
1071,Immunodeficiency7828729,46384.0,0.7178939999999999,0.29725999999999997,95.16,327131,0.832384,0.020753,47513,,Naive B-cells,CVID
1072,Immunodeficiency7828730,41942.0,0.783903,0.27505999999999997,95.12,315810,0.844824,0.016116,42710,,Naive B-cells,CONTROL
1073,Immunodeficiency7828731,33100.0,0.761808,0.233555,94.99,270433,0.852032,0.054772,35068,,Naive B-cells,CVID
1074,Immunodeficiency7828732,39644.0,0.762512,0.27076500000000003,94.82,286482,0.831936,0.028332999999999997,40927,,Naive B-cells,CONTROL
1075,Immunodeficiency7828733,41323.0,0.764903,0.273113,95.22,306396,0.8460639999999999,0.0039049999999999996,41560,,Naive B-cells,CVID
1076,Immunodeficiency7828734,19781.0,0.777591,0.158717,94.89,155664,0.8398200000000001,0.074573,21425,,Naive B-cells,CONTROL
1077,Immunodeficiency7828735,39888.0,0.768295,0.277376,94.8,279276,0.8340190000000001,0.018142,40743,,Naive B-cells,CVID
1078,Immunodeficiency7828736,40296.0,0.771996,0.268142,94.94,301140,0.8424709999999999,0.013248,40924,,Naive B-cells,CONTROL
1079,Immunodeficiency7828737,37183.0,0.774392,0.256479,94.68,262104,0.8296690000000001,0.025807,38297,,Naive B-cells,CVID
1080,Immunodeficiency7828738,32685.0,0.799952,0.236499,94.95,234893,0.8357450000000001,0.027869,33713,,Naive B-cells,CONTROL
1081,Immunodeficiency7828739,39105.0,0.730191,0.252216,94.58,308215,0.851325,0.007209999999999999,39448,,Naive B-cells,CVID
1082,Immunodeficiency7828740,27617.0,0.8088420000000001,0.21293099999999998,95.1,213121,0.835936,0.062559,29539,,Naive B-cells,CONTROL
1083,Immunodeficiency7828741,40360.0,0.756392,0.267644,95.32,311181,0.842567,0.056789,42880,,Naive B-cells,CVID
1084,Immunodeficiency7828742,19788.0,0.798098,0.16512000000000002,94.84,141641,0.827158,0.044657999999999996,20789,,Naive B-cells,CONTROL
1085,Immunodeficiency7828743,43581.0,0.790404,0.29446100000000003,94.5,307132,0.8265790000000001,0.011589,44254,,Naive B-cells,CVID
1086,Immunodeficiency7828744,39323.0,0.787949,0.271102,95.41,276524,0.8372069999999999,0.007145,39708,,Naive B-cells,CONTROL
1087,Immunodeficiency7828745,38284.0,0.714856,0.256415,95.27,285915,0.8412299999999999,0.038791,39918,,Naive B-cells,CVID
1088,Immunodeficiency7828746,45476.0,0.6941689999999999,0.287962,94.84,364225,0.850613,0.043798000000000004,47632,,USM B-cells,CVID
1089,Immunodeficiency7828747,38124.0,0.709866,0.243062,94.93,313059,0.852883,0.039794,39759,,Naive B-cells,CVID
1090,Immunodeficiency7828748,45168.0,0.728803,0.302537,94.61,336033,0.8356020000000001,0.046847,47518,,USM B-cells,CVID
1091,Immunodeficiency7828749,31856.0,0.743962,0.21026,94.76,240077,0.8422459999999999,0.019846000000000003,32570,,Naive B-cells,CVID
1092,Immunodeficiency7828750,20393.0,0.798056,0.186451,94.58,159903,0.833283,0.11710999999999999,23168,,USM B-cells,CVID
1093,Immunodeficiency7828751,39796.0,0.7523920000000001,0.268561,94.91,296297,0.8370620000000001,0.052972000000000005,42132,,Naive B-cells,CVID
1094,Immunodeficiency7828752,31768.0,0.812707,0.239169,94.51,226448,0.8373360000000001,0.007684000000000001,32097,,USM B-cells,CVID
1095,Immunodeficiency7828753,43361.0,0.7103510000000001,0.27115100000000003,94.83,313550,0.832624,0.045017,45545,,Naive B-cells,CVID
1096,Immunodeficiency7828754,47608.0,0.697283,0.28918499999999997,94.76,363269,0.8433930000000001,0.041069999999999995,49749,,USM B-cells,CVID
1097,Immunodeficiency7828755,43318.0,0.770051,0.28688400000000003,94.51,349834,0.8510620000000001,0.039214,45153,,Naive B-cells,CVID
1098,Immunodeficiency7828756,30093.0,0.799253,0.24008600000000002,94.82,216728,0.83567,0.035512,31287,,USM B-cells,CVID
1099,Immunodeficiency7828757,28858.0,0.7679279999999999,0.201059,94.89,223969,0.8354370000000001,0.06314299999999999,30888,,Naive B-cells,CVID
1100,Immunodeficiency7828758,15756.0,0.811956,0.14752,94.75,101227,0.807647,0.060913,16889,,USM B-cells,CVID
1101,Immunodeficiency7828759,29953.0,0.743863,0.210968,94.7,200755,0.824681,0.02484,30838,,Naive B-cells,CVID
1102,Immunodeficiency7828760,12193.0,0.8249780000000001,0.12437100000000001,94.94,70720,0.797499,0.02976,12675,,USM B-cells,CVID
1103,Immunodeficiency7828761,41728.0,0.78381,0.272727,95.18,312960,0.8358129999999999,0.063029,44655,,Naive B-cells,CVID
1104,Immunodeficiency7828762,20055.0,0.753577,0.165345,94.51,162136,0.850792,0.037114,20859,,Naive B-cells,CONTROL
1105,Immunodeficiency7828763,45600.0,0.757419,0.289394,95.0,390082,0.8592049999999999,0.047679,47932,,Naive B-cells,CVID
1106,Immunodeficiency7828764,14275.0,0.784173,0.13413599999999998,94.46,97507,0.818654,0.052314,15135,,Naive B-cells,CONTROL
1107,Immunodeficiency7828765,33436.0,0.795552,0.24044000000000001,95.17,252224,0.845981,0.006625,33720,,Naive B-cells,CVID
1108,Immunodeficiency7828766,37312.0,0.7850199999999999,0.262544,94.75,312704,0.858768,0.022504,38210,,Naive B-cells,CONTROL
1109,Immunodeficiency7828767,28459.0,0.793169,0.210083,94.8,215164,0.837664,0.057679999999999995,30277,,Naive B-cells,CVID
1110,Immunodeficiency7828768,71861.0,0.370322,0.246988,92.08,664807,0.8652,0.019846000000000003,73375,,Naive B-cells,CONTROL
1111,Immunodeficiency7828769,23039.0,0.782471,0.17456300000000002,94.21,165857,0.831893,0.030631,23841,,Naive B-cells,CVID
1112,Immunodeficiency7828770,39035.0,0.801582,0.262785,94.94,305826,0.8527319999999999,0.0023510000000000002,39180,,Naive B-cells,CONTROL
1113,Immunodeficiency7828771,43838.0,0.783619,0.29249899999999995,94.69,376154,0.8609479999999999,0.029595999999999997,45217,,Naive B-cells,CVID
1114,Immunodeficiency7828772,41092.0,0.77596,0.271537,95.02,331081,0.8539950000000001,0.010451,41579,,Naive B-cells,CONTROL
1115,Immunodeficiency7828773,16850.0,0.7968069999999999,0.15233,94.06,113024,0.8210129999999999,0.028706,17426,,Naive B-cells,CVID
1116,Immunodeficiency7828774,23400.0,0.7769119999999999,0.181207,95.05,201164,0.8484709999999999,0.10358599999999998,26147,,Naive B-cells,CONTROL
1117,Immunodeficiency7828775,24786.0,0.729252,0.186467,94.03,180880,0.838096,0.015295,25234,,Naive B-cells,CVID
1118,Immunodeficiency7828776,34753.0,0.7507520000000001,0.244655,95.23,283036,0.8480030000000001,0.075103,37638,,Naive B-cells,CONTROL
1119,Immunodeficiency7828777,31534.0,0.7461720000000001,0.227586,95.05,240973,0.843467,0.036159,32783,,Naive B-cells,CVID
1120,Immunodeficiency7828778,32379.0,0.814945,0.247502,95.06,267768,0.854526,0.053412,34249,,USM B-cells,CVID
1121,Immunodeficiency7828779,42737.0,0.774216,0.287238,95.18,354216,0.860025,0.010121999999999999,43216,,Naive B-cells,CVID
1122,Immunodeficiency7828780,13026.0,0.705819,0.11964100000000001,95.12,80613,0.79225,0.095479,14543,,USM B-cells,CVID
1123,Immunodeficiency7828781,37620.0,0.775922,0.253535,94.63,318711,0.856979,0.04462,39421,,Naive B-cells,CVID
1124,Immunodeficiency7828782,48604.0,0.759073,0.298483,95.05,412537,0.8619049999999999,0.008971999999999999,49088,,USM B-cells,CVID
1125,Immunodeficiency7828783,24482.0,0.7069310000000001,0.181384,94.6,174535,0.838327,0.007620999999999999,24733,,Naive B-cells,CVID
1126,Immunodeficiency7828784,52044.0,0.732189,0.315375,95.08,409540,0.85424,0.009949,52636,,USM B-cells,CVID
1127,Immunodeficiency7828785,35719.0,0.773367,0.242531,94.87,257832,0.837397,0.015734,36384,,Naive B-cells,CVID
