"Topic1"	"Topic2"	"Topic3"	"Topic4"	"Topic5"	"Topic6"	"Topic7"	"Topic8"	"Topic9"	"Topic10"	"Topic11"	"Topic12"	"Topic13"	"Topic14"	"Topic15"	"Topic16"	"Topic17"	"Topic18"	"celltype"	"TREATMENT"
"Immunodeficiency7827721"	0.0457145831706619	0.0605658363915567	0.0662814606595351	0.0635641966632831	0.0691861221727701	0.0662346112802894	0.0292236016761667	0.0677806407953983	0.0585513130839905	0.0156372816949064	0.0543348689518753	0.0709195492048619	0.0529293875745035	0.0617370708726998	0.043137867312147	0.0617370708726998	0.0601441919783452	0.0523203456443091	"SM B-cells"	"CVID"
"Immunodeficiency7827722"	0.0598530514319988	0.0787464387464387	0.057423901634428	0.0559124306492728	0.0493267356425251	0.0458179637127006	0.0650352376668166	0.08419853051432	0.0701094616884091	0.0171000149947518	0.0735102714050083	0.0526195831458989	0.0629299745089219	0.0509461688409057	0.017585844954266	0.0477612835507572	0.0717288948867896	0.039394212025791	"SM B-cells"	"CONTROL"
"Immunodeficiency7827723"	0.0379206875945633	0.0848940255050794	0.0585752247269583	0.0541696863358381	0.0488487113959136	0.0621225413535747	0.0628663335494781	0.089585637817701	0.0642967031569847	0.0076540666997241	0.0654982136272902	0.0723639877433218	0.0516522358266265	0.0617792526477731	0.0200124601085809	0.0542269011201383	0.0683017380580031	0.035231592732451	"USM B-cells"	"CONTROL"
"Immunodeficiency7827724"	0.0394684761096975	0.152445575346339	0.0306135142776364	0.0287814532089341	0.0255244557534634	0.0202318348883234	0.0586033361605881	0.153158043539723	0.0853717839977382	0.0249137687305626	0.0626745829799265	0.0378399773819621	0.0635906135142776	0.0502572801809443	0.0133107152954481	0.0273565168221657	0.0837432852700028	0.0421147865422675	"SM B-cells"	"CONTROL"
"Immunodeficiency7827725"	0.0548883169701014	0.106932926635529	0.0415197153115369	0.0449512280367299	0.0450227178851714	0.028651542592063	0.0489546595494551	0.118299812537731	0.0741905760493121	0.0569615225749055	0.0290089918342706	0.016855717599212	0.0668271216598354	0.056890032726464	0.0305102786515426	0.0428780224319258	0.0739761065039875	0.0626807104502272	"USM B-cells"	"CONTROL"
"Immunodeficiency7827726"	0.0371919742522519	0.0957582416034593	0.054685794370145	0.0461924179360954	0.0397906939074461	0.0511997070278112	0.0652708232095948	0.104188234631285	0.0693907446141711	0.0110780108878607	0.0599466170867578	0.0876451656067553	0.0529744424020902	0.0553830118386118	0.00987372616959991	0.0494249716535322	0.0721796144880381	0.0378258083144944	"SM B-cells"	"CONTROL"
"Immunodeficiency7827727"	0.0281470678060121	0.0932169056923643	0.0459851785369259	0.057765062981869	0.0619160698815156	0.0507532270027362	0.0222571255835406	0.0831198618824131	0.069488852738979	0.0797541806124293	0.00795298018610971	0.0143477745990788	0.0664597395959936	0.0645525202096695	0.0724057765062982	0.0534457720187232	0.0702741783686418	0.0581577257967004	"USM B-cells"	"CONTROL"
"Immunodeficiency7827728"	0.0555555555555556	0.134410695742471	0.0410361964100282	0.0270175048212431	0.0472110962765168	0.0231790535528853	0.0486296543539534	0.140335261830589	0.0810061563566237	0.0151683726450082	0.0678219106957425	0.0351116303219107	0.0641503486129654	0.0447912030855956	0.0195074914701083	0.0374480789200415	0.0830088265835929	0.0346109627651684	"SM B-cells"	"CONTROL"
"Immunodeficiency7827729"	0.0382162021506284	0.0975870484067205	0.0575212214556477	0.0439127652242406	0.0442925360958148	0.0322031633507043	0.066762312663952	0.1067015493245	0.0763198795985681	0.0166325576161642	0.0697371844912829	0.0410011885421722	0.0646735728702942	0.058280763198796	0.0166958527614265	0.0437228797884536	0.0847381339184618	0.0410011885421722	"USM B-cells"	"CONTROL"
"Immunodeficiency7827730"	0.0234281710434122	0.132940561131342	0.0348856717095459	0.0320435010016678	0.0357738500557579	0.0197866398239433	0.0507840641067393	0.149105407032399	0.101143776336955	0.0129476665581115	0.0557578628455261	0.0753866042968095	0.0587776692226466	0.0468760793834069	0.0181879188007619	0.0426128233215896	0.0863111979552161	0.0232505353741698	"SM B-cells"	"CONTROL"
"Immunodeficiency7827731"	0.0414693033695137	0.0944228495365945	0.0471406217917401	0.0465033950027259	0.0415967487273165	0.0342049179747517	0.0578460318471789	0.113858266601528	0.0765804994441966	0.0208231554054532	0.0617331152601655	0.0582920905994888	0.0705905676274631	0.0542775618286993	0.0147695009098182	0.0454838321403032	0.077536339627718	0.0428712023053449	"USM B-cells"	"CONTROL"
"Immunodeficiency7827732"	0.0416569228130895	0.11588170182249	0.0501457680495144	0.0299409132719081	0.0453050215923795	0.0324665201191089	0.0582838345571613	0.118828243144225	0.082908501317369	0.0114197963924357	0.0620020890822069	0.0364653976271768	0.0749809020469888	0.067965327471431	0.00510577927443369	0.0413762998300672	0.0838205260121915	0.0414464555758228	"SM B-cells"	"CONTROL"
"Immunodeficiency7827733"	0.026894882292031	0.100091203960858	0.0573213465270492	0.0533097437374423	0.0591111385408738	0.0479403676959685	0.0109101880995975	0.0931171868035412	0.0758364363252347	0.0755278514952649	0.00504707633017205	0.0170201677329987	0.0628758734665048	0.0581236670849705	0.0756512854272528	0.0508410650976842	0.076762190815144	0.0536183285674121	"USM B-cells"	"CONTROL"
"Immunodeficiency7827734"	0.0402254933504934	0.0943398755898756	0.0545232732732733	0.0504209566709567	0.047585531960532	0.0461376555126555	0.032624141999142	0.0994677713427713	0.0687003968253968	0.023514586014586	0.0449310918060918	0.0807660338910339	0.0561521342771343	0.0579016516516517	0.0301506864006864	0.0569967288717289	0.0763620763620764	0.0391999141999142	"SM B-cells"	"CONTROL"
"Immunodeficiency7827735"	0.0387676406281057	0.112900019876764	0.0452077121844564	0.0424170145100378	0.0474975154044922	0.0218087855297158	0.0645279268535082	0.112041343669251	0.0768356191612006	0.0205923275690718	0.0731862452792685	0.0457801629894653	0.067390180878553	0.05343669250646	0.0237408069966209	0.0427747962631684	0.0772649572649573	0.0338302524349036	"USM B-cells"	"CONTROL"
"Immunodeficiency7827736"	0.0472466239173678	0.0764915922260524	0.0509717434547858	0.0414643488145101	0.0385176124640152	0.0444666839640708	0.0655942276091281	0.088000543632702	0.0666506047913809	0.0158333024451116	0.0694861435437439	0.10267862658611	0.0578659945389624	0.0498041686744011	0.0213931823517056	0.0569208149548414	0.0663726107960513	0.0402411752350594	"SM B-cells"	"CONTROL"
"Immunodeficiency7827737"	0.0367797077474497	0.12157233447556	0.0447910512426642	0.0393319941707038	0.0464216786797432	0.0418133837488676	0.0476978218913703	0.115404308952696	0.0780416715900587	0.0284138800267833	0.0501792114695341	0.0160069321359644	0.0682579069675844	0.0528023947378786	0.0260033872937099	0.0478396155815511	0.0875418488321714	0.0511008704557092	"USM B-cells"	"CONTROL"
"Immunodeficiency7827738"	0.0434038630322088	0.0815353627196555	0.0547694367095401	0.0505073465805409	0.0502800351069942	0.0568152399714598	0.0608500186269124	0.0919348626344137	0.0621002317314189	0.0082274125008682	0.0639755513881785	0.109210534623957	0.0474386416876614	0.0562469612875932	0.00976176494730794	0.053632879341807	0.0659076989133249	0.0334021581961572	"SM B-cells"	"CONTROL"
"Immunodeficiency7827739"	0.0378196265989114	0.085684215770529	0.057043928807184	0.0514952235050879	0.0526722215994719	0.0498698451842718	0.0429199516745756	0.0937550598463052	0.0730735219021286	0.0155687578622227	0.0486367995615838	0.0519436037315199	0.0595100200525601	0.0669643413169924	0.0273387388060631	0.0606870181469442	0.0733537595436486	0.0516633660899999	"SM B-cells"	"CVID"
"Immunodeficiency7827740"	0.0164484327436725	0.0862172566576204	0.0618516537575193	0.0674379139346157	0.0578699576738443	0.0755795910012348	0.0340392094715504	0.0920412300337421	0.0724298911141486	0.0069399047826575	0.0343363509703321	0.101312044795732	0.0499065655064942	0.0531751219930931	0.0226884042180887	0.0559682520816413	0.0711818968192653	0.0405763224447482	"SM B-cells"	"CONTROL"
"Immunodeficiency7827741"	0.0263717388799866	0.141651218567045	0.0394738220169458	0.0281626711073407	0.0318387951529624	0.0177941161068694	0.0577601826541406	0.154470522931264	0.0893371456101214	0.0242980278798923	0.0612477875179355	0.0401336391533394	0.0686942952000922	0.0489940406991967	0.0125155790157204	0.0336297273803165	0.0845299064735392	0.0390967836532923	"SM B-cells"	"CVID"
"Immunodeficiency7827742"	0.0522725648173677	0.129747061646703	0.0353623543587701	0.023874439645049	0.0249772794575662	0.0210254367960461	0.0691827752759652	0.146749175423011	0.0754322008802296	0.00898610217606633	0.0865525023231117	0.0533754046298849	0.0750645876093905	0.0404170368328074	0.0151436244626209	0.0273667657180202	0.0881148587241777	0.0263558292232127	"SM B-cells"	"CONTROL"
"Immunodeficiency7827743"	0.0293624230403702	0.114003553572166	0.0481798272798645	0.042675922482542	0.0475848105450188	0.0417090202884178	0.0413371348291393	0.128432709392174	0.0772612701954465	0.0142638733936614	0.0600057848849221	0.0451303665137804	0.0607495558034792	0.0557662906491467	0.0243047807941821	0.0456510061567704	0.0858890128507087	0.0376926573282096	"SM B-cells"	"CVID"
"Immunodeficiency7827744"	0.0169400285978636	0.115955925645555	0.0447977121709143	0.039650096728068	0.0457818151232232	0.0535789385145933	0.0485827235259484	0.128446463117167	0.0826478257212549	0.0127008158802254	0.0389687946841618	0.0921860543359408	0.0538817394229961	0.050096728067962	0.0148961224661452	0.0447220119438136	0.079317015728825	0.0368491883253428	"SM B-cells"	"CONTROL"
"Immunodeficiency7827745"	0.0157178392587523	0.145153756748243	0.0412335299421036	0.0314574032435016	0.0388872595344391	0.028426803966935	0.0276447138310468	0.153756748243013	0.0935358077796244	0.0114163435113675	0.0343902412530822	0.0643051889508044	0.0659671304895667	0.0571686164608249	0.0131760463171158	0.0428954714808659	0.0978373035270093	0.0370297954617047	"SM B-cells"	"CVID"
"Immunodeficiency7827746"	0.0388392943967948	0.134585837368964	0.0337631522648151	0.0165217729544703	0.033238034113231	0.023260789233133	0.0718342182546629	0.145088200400646	0.092313826166443	0.0059318902308575	0.0804111480638699	0.0388392943967948	0.0689460684209503	0.0548553980201101	0.00776980376140187	0.0354260264114981	0.0947643775405022	0.0236108680008557	"SM B-cells"	"CONTROL"
"Immunodeficiency7827747"	0.0283029469989713	0.117075996092568	0.0445637421440736	0.0444859392964894	0.0446415449916578	0.044019122210984	0.033126723549193	0.128590817535033	0.0809754748134893	0.0398955712890203	0.0297812011030715	0.0461976019433422	0.0580236347761439	0.0484538845232847	0.0347605833484617	0.0547559151776066	0.0820647146796684	0.0402845855269414	"SM B-cells"	"CVID"
"Immunodeficiency7827748"	0.0523166745075333	0.080000965029735	0.0575821179990108	0.0495482454553131	0.052588089120496	0.0447170653445759	0.0499825088360535	0.0886319497219508	0.0689272488208543	0.0166527943642263	0.066538800226782	0.0426543142860589	0.0659959710008565	0.0589391910638247	0.0315263151545857	0.0509053185201269	0.0740298435445542	0.048462587003462	"SM B-cells"	"CONTROL"
"Immunodeficiency7827749"	0.039184545926725	0.0554107235606696	0.0622427983539095	0.0647149306804107	0.0667375844020936	0.0736595549162971	0.0353190299252867	0.059545926724999	0.0600853010507811	0.0176095728954413	0.0418814175556355	0.108449198929242	0.0514103639777858	0.0637710256102921	0.0367124136002237	0.0634114427264373	0.0548713492348875	0.0449828199288825	"SM B-cells"	"CVID"
"Immunodeficiency7827750"	0.0254235307863068	0.144140670639093	0.0420376212174319	0.0214277368851501	0.0415118588620166	0.0338357284729525	0.0483467694824162	0.153499240565487	0.094298399345718	0.00512910386727421	0.0577053394088094	0.0571795770533941	0.0617011333099661	0.0485570744245823	0.0076527631732679	0.0387778946138568	0.0885150134361491	0.0302605444561281	"SM B-cells"	"CONTROL"
"Immunodeficiency7827751"	0.035519252846815	0.11203419280772	0.0456421235533215	0.046968568680381	0.0392193366222967	0.0427099816935059	0.0396382140308418	0.124740140866921	0.0789428775326569	0.0131093114896522	0.0555555555555556	0.0654689875577896	0.0614198392751869	0.0585575103167954	0.0129696856868038	0.0521347233857706	0.0772673678984765	0.0381023301995098	"SM B-cells"	"CVID"
"Immunodeficiency7827752"	0.0363777636504909	0.128319912410821	0.0516352334534153	0.0266034470579925	0.0390001412728685	0.0199283040192131	0.0531450872359963	0.13706117115208	0.0802429893338984	0.00594229003319912	0.0680052270961362	0.0820707070707071	0.0558469308469308	0.0555290668927033	0.00276365049092322	0.0509200395564032	0.0763491558946104	0.0302588825316098	"SM B-cells"	"CONTROL"
"Immunodeficiency7827753"	0.047506133495207	0.0918949338594228	0.0557009889470622	0.0440916103902673	0.0591155120520019	0.0440916103902673	0.0497824822318335	0.0957647267116878	0.0714077952297848	0.0222955712370691	0.05809115512052	0.0328805928623821	0.072204517287604	0.0588309684599236	0.0244581025368642	0.047506133495207	0.0784644763133268	0.0459126893795685	"SM B-cells"	"CVID"
"Immunodeficiency7827754"	0.0342343258660293	0.131648316254312	0.0482704842305117	0.0321746721929802	0.0446088777006467	0.0333952077029352	0.0542968783109145	0.128673260948797	0.0838948644273231	0.0127986709724447	0.0547545791271476	0.0445325942312745	0.0684093201447691	0.051245539536027	0.0126461040337003	0.0423203736194811	0.0847339825904171	0.0373619481102889	"SM B-cells"	"CONTROL"
"Immunodeficiency7827755"	0.0731023041924348	0.0772740025127774	0.04938949268733	0.0390151376538466	0.0520242495212305	0.036435271587319	0.0696990766153133	0.0853978360839707	0.068381698198363	0.0216147643966285	0.0721142703797221	0.0330320440101975	0.067613227455142	0.057019309352167	0.0329222624754516	0.0457118112733438	0.0576231077932692	0.0616301338114929	"USM B-cells"	"CONTROL"
"Immunodeficiency7827756"	0.0316756796937429	0.119232127260226	0.0359406069391017	0.0392856479158536	0.0280797606437346	0.0429651929902808	0.0693073906822025	0.12659121740908	0.0929735555927227	0.00834401888089796	0.0513277954321607	0.0806805300031592	0.0565126089461263	0.0494880228949471	0.0138633364925387	0.0307557934251361	0.083272936760142	0.0397037780379476	"SM B-cells"	"CONTROL"
"Immunodeficiency7827757"	0.0354862698153589	0.128858780425872	0.0396488555156528	0.0305074908404977	0.0389142815685421	0.0365473210722966	0.0454438277650814	0.139469292995248	0.0853556788914282	0.00855189175463416	0.0660935176116371	0.0300177748757572	0.0695215293648203	0.0570337722639388	0.0141020060216926	0.0509123227046831	0.0868248267856495	0.0367105597272101	"USM B-cells"	"CONTROL"
"Immunodeficiency7827758"	0.056600739668757	0.0902910435761376	0.0494806238945168	0.0479755587715067	0.0439813474835183	0.0370348930696253	0.0516224473388005	0.093532722302621	0.0722302621000161	0.0145746904647049	0.0679466152114488	0.0460652838076861	0.068930696253417	0.0567744010291044	0.0420131853995819	0.052259205660074	0.0706673098568902	0.0380189741115935	"SM B-cells"	"CONTROL"
"Immunodeficiency7827759"	0.0453537668719009	0.107912752984885	0.05937560858688	0.0334217188740581	0.0375338936077779	0.0339610204784804	0.0584992434796938	0.112294578520816	0.0802061330576903	0.0258714964121463	0.066251704043264	0.0493985289050679	0.0620721166089914	0.050949021017782	0.0227705121867182	0.0411741794376283	0.0657798151393945	0.0471739097868261	"USM B-cells"	"CONTROL"
"Immunodeficiency7827760"	0.0398002113401724	0.0846935895668839	0.0553947532505037	0.0514961177729209	0.0585254756794718	0.0533272950426947	0.0307033952258124	0.102178378981498	0.0760693353285946	0.0131595355766896	0.0436397765832464	0.0590571077900513	0.066145535931111	0.057048719816751	0.0414541779064196	0.0527956629321152	0.0740018771207855	0.0405090541542783	"SM B-cells"	"CONTROL"
"Immunodeficiency7827761"	0.0546293308474657	0.0759265234902537	0.0610830255877045	0.047906732159717	0.0545755500579637	0.0492512518972667	0.0493050326867687	0.0829718069150144	0.0644712153263299	0.0206398718822081	0.0653854887478637	0.0457555005796374	0.0676980626964493	0.0581250821650951	0.0338699460996976	0.0541453037419478	0.0635031611152941	0.0507571140033225	"USM B-cells"	"CONTROL"
"Immunodeficiency7827762"	0.021375457581524	0.0990974467142016	0.0524642532345951	0.0495066908162719	0.0526018142773078	0.0472369336115123	0.0437291270223384	0.112165745771909	0.0763310941452492	0.00988911051501326	0.0481998609105013	0.110790135344781	0.0477871777823631	0.0493691297735592	0.028597412323941	0.0555593766956309	0.0729608485987879	0.022338384880513	"SM B-cells"	"CONTROL"
"Immunodeficiency7827763"	0.039063658510751	0.141732867281008	0.0395403029340112	0.0222857748119903	0.0265755746213325	0.0213324859654698	0.0497404935917805	0.162800550789111	0.087109416375384	0.0343925431628005	0.0477385870140875	0.0194259082724288	0.071856794831056	0.0470712848215231	0.0157080817709988	0.0387776718567948	0.0945450693782438	0.0403029340112276	"USM B-cells"	"CONTROL"
"Immunodeficiency7827764"	0.0477358412883266	0.0800792852563537	0.0556231950546704	0.0464124597839065	0.0527117557449462	0.0512295684599956	0.0609167210723507	0.0862197754368629	0.0573171233803281	0.00856374875749181	0.0653103476670255	0.0915662367147201	0.0572112528599745	0.0627694551785389	0.0139631452955258	0.0583228933236874	0.0655750239679095	0.0384721707573859	"SM B-cells"	"CONTROL"
"Immunodeficiency7827765"	0.0508121461044517	0.105322291420195	0.0461245414704197	0.031793864446379	0.0327313853731854	0.0317268986658928	0.0701652566649553	0.119719934224722	0.0800761921769087	0.0226195525197735	0.0867058044450397	0.0453209521045857	0.0593837660066817	0.0554327849579976	0.0135791721541403	0.0398967238852058	0.0692947015186351	0.0392940318608302	"USM B-cells"	"CONTROL"
"Immunodeficiency7827766"	0.0180400646304924	0.159929094702496	0.0403469967214143	0.020440177576984	0.0409117291794124	0.0234050229814736	0.0458531381868951	0.177435800900435	0.0858079595902552	0.0178988815159929	0.0373821513169247	0.0481120680188872	0.0654775911023264	0.0488179835913847	0.0197342620044865	0.0379468837749227	0.081007733697272	0.0314524605079455	"SM B-cells"	"CONTROL"
"Immunodeficiency7827767"	0.0483528413910093	0.0931772688719254	0.0477421543681086	0.0396810856658185	0.0487803223070399	0.0364444444444444	0.0689329940627651	0.101116200169635	0.0786429177268872	0.0132994062765055	0.0734520780322307	0.0695436810856658	0.0598337574215437	0.0478032230703986	0.0183070398642918	0.0503070398642918	0.0744291772688719	0.0301543681085666	"USM B-cells"	"CONTROL"
"Immunodeficiency7827768"	0.0171750862807773	0.152363745859681	0.0360410441711255	0.0324971625784634	0.0375002895328099	0.0169666226576796	0.0326013943900123	0.156637250133185	0.0935770041461098	0.027389803812568	0.0241586176545526	0.0515715840919093	0.0678317466935353	0.0487573251800894	0.0382299122136521	0.0357283487364788	0.0894077316841545	0.0415653301832164	"SM B-cells"	"CONTROL"
"Immunodeficiency7827769"	0.0376397107166338	0.158144945127194	0.034681130834977	0.0189778991554139	0.024439892783088	0.0206847721640621	0.0549360238709351	0.1616724826784	0.0955596014767612	0.0123779901886411	0.056870479947403	0.0415086228695696	0.0699565063470389	0.0416224144034795	0.0172710261467658	0.0319501340211399	0.0803115359328377	0.0413948313356597	"USM B-cells"	"CONTROL"
"Immunodeficiency7827770"	0.0207292282798616	0.0985607157668591	0.0539544623250185	0.0535261443907347	0.0567691230360263	0.0549334747462386	0.0346801552822479	0.0987442805958378	0.0756151121445131	0.00451433505340377	0.0390245229014121	0.119242353165134	0.0523023788642096	0.058604771325814	0.01699674342396	0.0549946630225649	0.0755539238681869	0.0312536118079776	"SM B-cells"	"CONTROL"
"Immunodeficiency7827771"	0.0357259348797943	0.142702277480381	0.0412517508010514	0.0251060074061283	0.0420288186649782	0.0332220495404747	0.042805886528905	0.137090120685355	0.0893436174907423	0.0144860799324622	0.0564477445845085	0.0454824536157639	0.0684491260384889	0.0423741821600568	0.0148314434275408	0.0449644083731461	0.0826953702104799	0.0409927281797425	"SM B-cells"	"CVID"
"Immunodeficiency7827772"	0.0484908713322886	0.0796799551529514	0.0638560817439386	0.0483188727082776	0.0503255233217394	0.0553134834180586	0.0679267158455325	0.0928091834524583	0.0613334352584439	0.014091146530087	0.0609894380104218	0.0658053994827301	0.0502108575723987	0.0588681216476194	0.020569761367835	0.0544534902980035	0.0640280803679497	0.042929582489266	"SM B-cells"	"CONTROL"
"Immunodeficiency7827773"	0.0443919096401366	0.0802126517513505	0.0567261680428501	0.0550816002558217	0.0517924646817647	0.0590388414933589	0.0450600153036169	0.0777458000708078	0.0652059706947157	0.0216763170818058	0.0574970591930197	0.0566233825561609	0.058884663263325	0.063304439190964	0.0382247804387798	0.0615570859172463	0.0580623793698108	0.0489144710544649	"SM B-cells"	"CVID"
