Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
CEACAM21,0.00146853455021733,0.88447312320765,0.957270096421254,0.019839,0.01837,0.0225,0.012295
AC007906.1,-0.000426356829092152,0.884632873765749,0.957327420877899,0.002242,0.002669,0.0025,0.003074
ELP4,-0.00222158057767841,0.884660780911156,0.957327420877899,0.052574,0.054796,0.065,0.047131
ERCC8,0.00209634232472201,0.884913238329575,0.957496027156231,0.045519,0.043423,0.0525,0.034836
DMD,-0.00203176517955593,0.884952159785387,0.957496027156231,0.032426,0.034458,0.0225,0.022541
SBNO2,-0.00397823108573911,0.88501866344043,0.957496027156231,0.135068,0.139046,0.1225,0.090164
REXO1,0.00186386130750178,0.885222614949204,0.957559961358999,0.036106,0.034243,0.0425,0.027664
RAB3B,-0.00056618661176963,0.885261725252376,0.957559961358999,0.001829,0.002395,0.0025,0.001025
AMZ1,0.000363006560040302,0.885279846090746,0.957559961358999,0.001792,0.001429,0.0025,0.001025
EXOSC6,-0.00188616499243702,0.885408182394275,0.957625908296022,0.030131,0.032017,0.0375,0.022541
AC253572.1,-0.000856570916586236,0.885610651492789,0.95777201848524,0.005962,0.006819,0.005,0.005123
HIPK1,-0.00226380975703235,0.885930486734734,0.958045026164643,0.046159,0.048423,0.0475,0.034836
CALM3,-0.00644505686080843,0.886034229327287,0.958084327543541,0.475875,0.48232,0.375,0.311475
PCYT1A,-0.00263295211752905,0.886272183406671,0.958199389084017,0.06754,0.070173,0.0775,0.056352
PLEKHG2,-0.00170394175670674,0.886309800938882,0.958199389084017,0.02476,0.026464,0.0275,0.017418
STX17,0.00403122546975732,0.886342860855839,0.958199389084017,0.155569,0.151537,0.15,0.101434
CCDC15,0.00101948614491791,0.886467750651331,0.958261526654651,0.009947,0.008928,0.01,0.008197
KIAA2013,-0.00122795960942253,0.886619940469139,0.958353163544127,0.014354,0.015582,0.015,0.012295
CCNC,-0.00485357015714277,0.886810357003204,0.958457151855515,0.264084,0.268938,0.25,0.197746
C4orf36,0.00078061228648561,0.886850996718649,0.958457151855515,0.00507,0.004289,0.005,0.002049
CDK17,0.0029960885277537,0.88704284895561,0.958485229447059,0.079303,0.076307,0.0675,0.04918
FAM86B2,0.000351436265179368,0.887061471123183,0.958485229447059,0.001758,0.001407,0.0025,0.001025
CBLN3,-0.0013133693278813,0.887079259838587,0.958485229447059,0.012404,0.013717,0.0075,0.008197
SMIM15,0.00495219251415774,0.887157254892043,0.958496646522033,0.280298,0.275345,0.2675,0.201844
FAM127B,0.0023345240901728,0.887383956591914,0.958643629785803,0.058959,0.056625,0.0725,0.045082
KIF18A,0.00162406365035987,0.887428176176671,0.958643629785803,0.032224,0.0306,0.0375,0.030738
NIPSNAP1,0.00292697604318133,0.887599388485975,0.958755722441348,0.094278,0.091351,0.1025,0.072746
PDE8A,0.00118686427591277,0.887676202996745,0.958765840407167,0.015341,0.014155,0.0125,0.01332
RP11-572O17.1,0.000323872915545448,0.887891041888601,0.95878395855464,0.001886,0.001562,0.0025,0.002049
PCNXL3,0.0017743847274878,0.887963258202074,0.95878395855464,0.028759,0.026984,0.03,0.018443
MAML1,0.00212994652876599,0.888031857115781,0.95878395855464,0.045376,0.043246,0.045,0.032787
ZNF577,0.00100139425548374,0.888041628458716,0.95878395855464,0.010151,0.009149,0.0125,0.007172
BICD2,0.00248963485487172,0.888149561505871,0.95878395855464,0.066879,0.064389,0.065,0.053279
LEO1,0.00355341196793038,0.888151607201464,0.95878395855464,0.156077,0.152524,0.175,0.126025
PYGB,-0.0018237129440073,0.888165118976258,0.95878395855464,0.033399,0.035223,0.0425,0.027664
HSPA13,0.00312299952888095,0.888246664690878,0.958799175228251,0.090394,0.087271,0.08,0.060451
GNLY,-0.000374463557219896,0.88856335109623,0.959013265514008,0.002053,0.002427,0.0025,0.003074
C4orf46,-0.00307896720092803,0.888631345383906,0.959013265514008,0.104986,0.108065,0.115,0.090164
ZHX3,0.000869832209265625,0.888649183445998,0.959013265514008,0.009409,0.008539,0.015,0.007172
PKD2,0.000291864351659525,0.888750841393673,0.959013265514008,0.002054,0.001762,0.0025,0.003074
RP11-547D23.1,0.0010131204421403,0.888782325703943,0.959013265514008,0.008017,0.007004,0.0075,0.003074
ZNF771,0.00161725614952748,0.888918844174452,0.959016823005173,0.02451,0.022893,0.025,0.017418
FICD,0.00131663014898534,0.88892055293114,0.959016823005173,0.021511,0.020194,0.0175,0.019467
LINC01012,0.000958366569925526,0.889172259891676,0.959055178819801,0.008278,0.00732,0.01,0.004098
FLNA,0.00661673354320902,0.889185939754106,0.959055178819801,0.522085,0.515468,0.39,0.321721
PLAT,0.000288882458307704,0.889244384466587,0.959055178819801,0.001468,0.001179,0.0025,0.001025
DHX40,0.00253024395860611,0.889281794643056,0.959055178819801,0.062514,0.059984,0.0575,0.043033
MARCH2,-0.000706725736133388,0.889293444391403,0.959055178819801,0.002964,0.00367,0.0025,0.002049
CASP9,-0.00181637904927379,0.889516560985719,0.959223024913669,0.029491,0.031308,0.03,0.020492
SDR42E1,0.00111435405971086,0.889611510855768,0.959238386235842,0.014124,0.01301,0.0225,0.01127
AGO1,-0.00248204302653424,0.889774463002675,0.959238386235842,0.060358,0.06284,0.065,0.046107
USP40,0.0010256802107467,0.889777709760054,0.959238386235842,0.010977,0.009951,0.0075,0.008197
SH2D2A,-0.00204228522836184,0.88980072887132,0.959238386235842,0.040476,0.042519,0.0375,0.030738
ZNF609,-0.00143125154871921,0.889879797286037,0.959250877259499,0.016956,0.018388,0.0175,0.01332
NOP58,0.00793157365722685,0.889961569763024,0.959266281026796,0.932537,0.924605,0.5675,0.503074
CHAC1,0.00540035340568581,0.890109349659623,0.959339682427113,0.248651,0.243251,0.1575,0.137295
SLC31A2,0.00197743723260574,0.890164643771623,0.959339682427113,0.044404,0.042427,0.0475,0.033811
POLE4,-0.00525208367309588,0.890318330470903,0.959432572787801,0.353948,0.3592,0.32,0.258197
RAPGEF2,0.00116818710184488,0.890410347318096,0.959458996901663,0.01362,0.012452,0.0125,0.008197
CENPP,0.00213669160350421,0.890593446418992,0.959511960232127,0.065029,0.062892,0.085,0.060451
DNMT3A,-0.00350931212244952,0.890849472953926,0.959511960232127,0.12416,0.127669,0.12,0.092213
ZNF514,-0.000230900515786937,0.890949197312598,0.959511960232127,0.000791,0.001022,0.0025,0.001025
RP11-9M16.2,0.000569684373550727,0.89098604091526,0.959511960232127,0.003668,0.003099,0.0025,0.002049
RPS6KA5,0.00317394900517387,0.891173545804519,0.959511960232127,0.09317,0.089996,0.075,0.054303
FBXO36,-0.0005781554027659,0.891246189911986,0.959511960232127,0.002913,0.003491,0.005,0.003074
RP11-46C24.7,-0.000802287879537363,0.891286002801951,0.959511960232127,0.005763,0.006565,0.005,0.004098
ERLIN1,0.00180812187187497,0.891412543349352,0.959511960232127,0.044795,0.042987,0.0525,0.043033
MRPL44,0.00438717205504929,0.891455914476174,0.959511960232127,0.249744,0.245357,0.26,0.185451
LDB1,-0.000990070842328617,0.891500145729513,0.959511960232127,0.009055,0.010045,0.015,0.006148
RP11-670E13.5,-0.00070693602571722,0.891619727082731,0.959511960232127,0.003695,0.004402,0.005,0.002049
TGIF2,-0.00181659505992642,0.891671695035538,0.959511960232127,0.034211,0.036028,0.04,0.029713
STXBP3,0.00292040819943437,0.891738221077571,0.959511960232127,0.086324,0.083403,0.0725,0.061475
ROCK2,0.0020935715796029,0.891923794446148,0.959511960232127,0.049708,0.047614,0.0425,0.040984
RP5-821D11.7,-0.00204245047979668,0.892015529182013,0.959511960232127,0.032165,0.034207,0.025,0.019467
LARP1,0.00428372345620481,0.892159928410358,0.959511960232127,0.231588,0.227304,0.2225,0.173156
ELL2,-0.00378641553589557,0.892230297775235,0.959511960232127,0.158968,0.162755,0.15,0.120902
GLIPR1,-0.00235142054616427,0.892261340674876,0.959511960232127,0.045919,0.048271,0.035,0.030738
C21orf33,-0.0008833493170191,0.892374382123991,0.959511960232127,0.009231,0.010115,0.0125,0.009221
KMT5C,0.000624975271400858,0.89240069709529,0.959511960232127,0.005371,0.004746,0.0075,0.004098
